Fuel Type Code,Station Name,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Latitude,Longitude
ELEC,INSIGNIA 953 185N,,1,,47.606126,-122.332195
ELEC,INSIGNIA 953 194N,,1,,47.606182,-122.33206
ELEC,INSIGNIA 953 225N,,1,,47.606111,-122.332163
ELEC,INSIGNIA 953 143N,,1,,47.606162,-122.332173
ELEC,INSIGNIA 953 188 189N,,2,,47.606153,-122.332134
ELEC,"BEAUMONT, CA CENTER STATION",,,1,33.929929,-116.974285
ELEC,"BEAUMONT, CA SOUTH STATION",,,1,33.929869,-116.974286
ELEC,MENDO COLLEGE EAST EV2,,2,,39.188651,-123.227109
ELEC,MENDO COLLEGE EAST EV4,,2,,39.188732,-123.227097
ELEC,MENDO COLLEGE EAST EV1,,2,,39.188614,-123.227109
ELEC,MENDO COLLEGE M&O EV1,,2,,39.188435,-123.227162
ELEC,MENDO COLLEGE WEST EV1,,2,,39.188356,-123.226674
ELEC,LA PLAZA PUBLIC STATION4,,1,,34.057674,-118.241139
ELEC,LA PLAZA PUBLIC STATION3,,1,,34.057614,-118.241021
ELEC,LA PLAZA PUBLIC STATION1,,1,,34.057709,-118.241
ELEC,SVVSD STATION 2,,2,,40.173573,-105.1016
ELEC,COUNTY COMPLEX INNOVATION 1,,2,,41.69922,-70.30306
ELEC,SPENCER CENTER POST OFFICE 1,,2,,42.242977,-71.99348
ELEC,FUEL AMERICA 2 STATION 2,,,1,27.953538,-99.379432
ELEC,JERSEYCITY FULTON AVE LOT1,,2,,40.704715,-74.087128
ELEC,DIST @ CHANDLER DISTRICT 1,,2,,33.298168,-111.881654
ELEC,THE VINEYARDS VAPR NORTH 4,,2,,34.275629,-118.571759
ELEC,THE VINEYARDS VAPR NORTH 3,,2,,34.275815,-118.571431
ELEC,THE VINEYARDS VAPR NORTH 6,,2,,34.275517,-118.57211
ELEC,LONG BEACH AQUARIUM 9,,2,,33.763414,-118.19651
ELEC,LONG BEACH AQUARIUM 8,,2,,33.763479,-118.196212
ELEC,LONG BEACH AQUARIUM 7,,2,,33.763438,-118.196252
ELEC,LONG BEACH AQUARIUM 6,,2,,33.763562,-118.196151
ELEC,LONG BEACH AQUARIUM 5,,2,,33.763544,-118.196167
ELEC,LONG BEACH AQUARIUM 4,,2,,33.763472,-118.196229
ELEC,LONG BEACH AQUARIUM 3,,2,,33.763598,-118.196144
ELEC,LONG BEACH AQUARIUM 1,,2,,33.76352,-118.196179
ELEC,LONG BEACH AQUARIUM 2,,2,,33.763736,-118.196058
ELEC,HILLTOP STATION 1,,2,,37.981018,-122.323875
ELEC,CTS CHARGEPOINT STATION 4,,2,,37.420277,-122.13924
ELEC,FB ALABAMA BLDG1 STATION 1,,2,,34.84052,-86.628513
ELEC,FB ALABAMA BLDG1 STATION3,,2,,34.842883,-86.639223
ELEC,LMC LMC LOT A STN01,,1,,38.007124,-121.861705
ELEC,LMC LMC LOT A STN07,,2,,38.007374,-121.861858
ELEC,LMC LMC LOT A STN05,,2,,38.007271,-121.861803
ELEC,LMC LMC LOT A STN04,,2,,38.007223,-121.861775
ELEC,LMC LMC LOT A STN03,,2,,38.007181,-121.861747
ELEC,LMC LMC LOT A STN09,,2,,38.007439,-121.861904
ELEC,LMC LMC LOT A STN02,,1,,38.00715,-121.861728
ELEC,LMC LMC LOT A STN08,,2,,38.00742,-121.861867
ELEC,CITY OF NOVATO 1549 HILL RD.2,,2,,38.095947,-122.57483
ELEC,CITY OF NOVATO 1549 HILL RD,,1,,38.09622,-122.5757
ELEC,SANTA CLARA STATION #4,,1,,37.358803,-121.9459
ELEC,SANTA CLARA STATION #7,,2,,37.358999,-121.946059
ELEC,SANTA CLARA STATION #5,,2,,37.358886,-121.945993
ELEC,SANTA CLARA STATION #2,,1,,37.35886,-121.946698
ELEC,GRAYS PEAK GRAYS PEAK1,,2,,40.522079,-105.095244
ELEC,BLARNEY CASTLE EZ MART CLARE 2,,,1,43.837726,-84.769428
ELEC,PC GARAGE PC 6,,2,,33.482662,-112.07576
ELEC,PC GARAGE PC 5,,2,,33.482662,-112.075893
ELEC,PC GARAGE PC 3,,2,,33.482657,-112.076182
ELEC,PC GARAGE PC 2,,2,,33.482658,-112.076388
ELEC,PC GARAGE PC 4,,2,,33.482658,-112.076023
ELEC,SANTA MONICA  LOT 5S 3,,2,,33.998222,-118.483546
ELEC,SANTA MONICA  LOT 5S 9,,2,,33.998475,-118.483787
ELEC,SANTA MONICA  LOT 5S 8,,2,,33.998432,-118.48375
ELEC,SANTA MONICA  LOT 5S 5,,2,,33.998305,-118.483628
ELEC,SANTA MONICA  LOT 5S 11,,2,,33.998562,-118.483855
ELEC,SANTA MONICA  LOT 5S 2,,1,,33.997922,-118.483634
ELEC,SANTA MONICA  LOT 5S 1,,1,,33.997935,-118.483599
ELEC,SANTA MONICA  LOT 5S 6,,2,,33.998356,-118.483676
ELEC,SANTA MONICA  LOT 5S 4,,2,,33.998253,-118.483573
ELEC,SANTA MONICA  LOT 5S 10,,2,,33.998518,-118.483828
ELEC,SANTA MONICA  LOT 5S 13,,2,,33.998703,-118.484
ELEC,FPL EVOLUTION MIDTOWNPGA L2-2,,1,,26.839767,-80.108209
ELEC,FPL EVOLUTION MIDTOWN PGA DC2,,,1,26.839761,-80.108657
ELEC,FPL EVOLUTION MIDTOWN PGA DC3,,,1,26.839704,-80.108678
ELEC,FPL EVOLUTION MIDTOWNPGA L2-1,,1,,26.839677,-80.108191
ELEC,FPL EVOLUTION MIDTOWN PGA DC1,,,1,26.839739,-80.108673
ELEC,OBE POWER JACKSON MH RIGH,,2,,25.789358,-80.21349
ELEC,D BLOCK GARAGE STATION 2,,2,,40.10452,-83.109432
ELEC,VENTURECHARGERS STATION 1,,,1,42.563149,-83.146878
ELEC,SUNY ADIRONDACK SUNY ACC 1.5,,2,,43.355152,-73.65409
ELEC,SUNY ADIRONDACK SUNY ACC 1.3,,2,,43.35517,-73.65409
ELEC,SUNY ADIRONDACK SUNY ACC 1.2,,2,,43.355194,-73.65409
ELEC,SUNY ADIRONDACK SUNY ACC 1.4,,2,,43.355163,-73.654071
ELEC,PPM NETWORK NESHAMINY INN 1,,2,,40.121076,-74.976803
ELEC,CONVERSE CONVERSE 1,,2,,44.478741,-73.196106
ELEC,CLARENDON SPACE G2,,1,,34.170117,-118.607983
ELEC,WATERMARK DC STATION 2,,2,,38.866546,-77.009952
ELEC,WATERMARK DC STATION 6,,2,,38.866563,-77.009899
ELEC,WATERMARK DC STATION 4,,2,,38.866563,-77.009813
ELEC,WATERMARK DC STATION 5,,2,,38.866563,-77.009867
ELEC,WATERMARK DC STATION 1,,2,,38.866571,-77.00977
ELEC,EVERGY @WSU TECH-417A,,2,,37.75894,-97.224479
ELEC,EVERGY @WSU TECH-417C,,2,,37.758919,-97.22457
ELEC,DIXIETECH NORTH PARKING A,,2,,37.09954,-113.59291
ELEC,DAC EV 2 STATION 2,,2,,33.833174,-118.35448
ELEC,EDISON BREWING FP #2,,2,,39.9974,-82.84411
ELEC,EDISON BREWING FP #3,,2,,39.997387,-82.84416
ELEC,STATE OF UTAH WELCOME EAST 1,,,1,37.86942,-109.34322
ELEC,7SPC NASA USSRC L,,2,,34.711765,-86.655495
ELEC,UC UCIMC TRIANGLE LOT 03,,2,,33.789358,-117.889738
ELEC,UC UCIMC TRIANGLE LOT 02,,2,,33.789368,-117.889681
ELEC,UC UCIMC TRIANGLE LOT 01,,2,,33.789378,-117.889627
ELEC,IRVINE  CO  OFC ST 17100 02,,1,,33.650383,-117.765565
ELEC,IRVINE  CO  OFC ST 17100 07,,2,,33.651334,-117.764894
ELEC,IRVINE  CO  OFC ST 17100 03,,2,,33.651251,-117.764896
ELEC,IRVINE  CO  OFC ST 17200 13,,2,,33.65075,-117.763829
ELEC,IRVINE  CO  OFC ST 17100 04,,2,,33.651275,-117.764895
ELEC,IRVINE  CO  OFC ST 17240 17,,2,,33.649452,-117.763907
ELEC,IRVINE  CO  OFC ST 17100 06,,2,,33.651315,-117.764895
ELEC,IRVINE  CO  OFC ST 17240 20,,2,,33.649452,-117.763805
ELEC,IRVINE  CO  OFC ST 17240 18,,2,,33.649452,-117.763869
ELEC,IRVINE  CO  OFC ST 17100 08,,2,,33.651352,-117.764896
ELEC,IRVINE  CO  OFC ST 17100 05,,2,,33.651296,-117.764892
ELEC,IRVINE  CO  OFC ST 17200 11,,2,,33.650789,-117.763864
ELEC,IRVINE  CO  OFC ST 17200 14,,2,,33.65073,-117.763809
ELEC,IRVINE  CO  OFC ST 17200 16,,2,,33.650688,-117.763771
ELEC,IRVINE  CO  OFC ST 17200 12,,2,,33.650769,-117.763846
ELEC,IRVINE  CO  OFC ST 17200 15,,2,,33.650707,-117.763789
ELEC,IRVINE  CO  OFC ST 17200 10,,1,,33.65039,-117.76405
ELEC,IRVINE  CO  OFC ST 17240 22,,2,,33.649451,-117.763735
ELEC,IRVINE  CO  OFC ST 17240 21,,2,,33.649452,-117.763768
ELEC,HARBOR PARK HARBOR PARK 7,,2,,39.288403,-76.60613
ELEC,HARBOR PARK HARBOR PARK 5,,2,,39.28837,-76.60637
ELEC,HARBOR PARK HARBOR PARK 3,,2,,39.288235,-76.606094
ELEC,HARBOR PARK HARBOR PARK 4,,2,,39.288261,-76.606004
ELEC,HARBOR PARK HARBOR PARK 2,,2,,39.288347,-76.605913
ELEC,GEORGIA POWER MACON DC1,,,1,32.882043,-83.766682
ELEC,GEORGIA POWER MACON DC2,,,1,32.88202,-83.766693
ELEC,INDIAN HILL STATION 2,,2,,45.44861,-69.58948
ELEC,ROCHESTER NY EAST END -GW 2,,2,,43.157074,-77.599958
ELEC,PIE AE ERCOT 2,,2,,30.216664,-97.692414
ELEC,MURRIETA COMMON HOLIDAY INN 2,,2,,33.562647,-117.201843
ELEC,MURRIETA COMMON BLDG-E F,,,1,33.562694,-117.201253
ELEC,MURRIETA COMMON BLDG-E,,,1,33.562677,-117.201593
ELEC,MURRIETA COMMON HOLIDAY INN 3,,2,,33.562728,-117.20127
ELEC,MURRIETA COMMON BLDG- F,,,1,33.562727,-117.20117
ELEC,AMCR CASINO 1.1,,2,,44.97131,-74.643234
ELEC,GBURG COLLEGE STATION 1,,2,,39.833056,-77.236192
ELEC,THE ASHLEY STATION 2,,2,,32.804149,-80.021493
ELEC,THE ASHLEY STATION 1,,2,,32.804632,-80.020932
ELEC,THE ASHLEY STATION 5,,2,,32.802954,-80.023034
ELEC,FPL ST LUCIE 02,,2,,27.347721,-80.24295
ELEC,ECOBLDGBARGAINS EV STATION 1,,2,,42.115665,-72.582376
ELEC,AZURE AZURE ST2,,2,,39.539272,-119.7206
ELEC,JASBER PLAZA JASBER EV 1,,2,,33.6184,-84.35359
ELEC,GEORGIA POWER LAVONIA DC1,,,1,34.447877,-83.125993
ELEC,TRAN SERV ISU 1,,2,,42.031316,-93.639388
ELEC,PVCCHARGING STAITON 2,,2,,33.661702,-114.65239
ELEC,PVCCHARGING STATION 1,,2,,33.661811,-114.652348
ELEC,PVCCHARGING STATION 3,,2,,33.661791,-114.652551
ELEC,META MPK10-06,,2,,37.483394,-122.149153
ELEC,META MPK10-04,,2,,37.483309,-122.149233
ELEC,META MPK10-02,,2,,37.483267,-122.150352
ELEC,META MPK10-05,,2,,37.483356,-122.14919
ELEC,LAKEWOOD PLAZA STATION 4,,2,,33.810804,-118.110159
ELEC,LAKEWOOD PLAZA STATION 3,,2,,33.811618,-118.110462
ELEC,LAKEWOOD PLAZA STATION 1,,1,,33.811566,-118.108217
ELEC,LAKEWOOD PLAZA STATION 5,,2,,33.811646,-118.108131
ELEC,OHIO STATE UNV LIMA1,,2,,40.737595,-84.02547
ELEC,DC CORRIDOR TARGET M DC3,,,1,36.666217,-121.810901
ELEC,DC CORRIDOR TARGET M L2(2),,1,,36.666362,-121.810813
ELEC,DC CORRIDOR TARGET M DC1,,,1,36.666205,-121.810963
ELEC,DC CORRIDOR TARGET M DC2,,,1,36.666211,-121.810892
ELEC,DC CORRIDOR TARGET M L2(1),,1,,36.666332,-121.810836
ELEC,TOWERS AT SHORE 205 STATION 3,,2,,37.521527,-122.25491
ELEC,TOWERS AT SHORE 205 STATION 2,,2,,37.521524,-122.254895
ELEC,TOWERS AT SHORE 205 STATION 1,,2,,37.521474,-122.254895
ELEC,OCONNELL COMP FIRST FLOOR,,2,,42.105392,-72.59513
ELEC,HILLSBORO OR LINCOLN #2,,2,,45.524727,-122.98826
ELEC,AER AER ROUNDTOP 1,,2,,40.110126,-76.926384
ELEC,WOODIN CREEK WOODIN CREEK 1,,2,,47.752007,-122.157917
ELEC,SUMMIT COUNTY CC NORTH,,2,,39.57103,-106.080956
ELEC,SUMMIT COUNTY FTC SOUTH,,2,,39.588839,-106.097483
ELEC,STA STATION 2,,2,,32.892139,-96.766529
ELEC,STA STATION 3,,2,,32.892294,-96.766526
ELEC,NORWICH SPA LEFT,,2,,41.501685,-72.096482
ELEC,BLACKSTONE STATION 1,,2,,42.017486,-71.533828
ELEC,KENSINGTON KENSINGTON 5,,2,,42.351704,-71.06311
ELEC,3 LOCATIONS FRIEND STREET 1,,2,,42.857117,-70.93257
ELEC,3 LOCATIONS FRIEND STREET 3,,2,,42.857098,-70.93271
ELEC,3 LOCATIONS CITY HALL 1,,2,,42.856224,-70.93311
ELEC,3 LOCATIONS WATER STREET 3,,2,,42.856926,-70.92875
ELEC,3 LOCATIONS WATER STREET 2,,2,,42.85689,-70.92871
ELEC,TARGET CORP MINNEAPOLIS NE1,,2,,45.004281,-93.228471
ELEC,TARGET CORP RIDGEDALE 2,,2,,44.970514,-93.446983
ELEC,SANTA CLARA CITY HALL #3,,2,,37.355365,-121.954036
ELEC,SANTA CLARA CITY HALL #2,,1,,37.355397,-121.954161
ELEC,SANTA CLARA CITY HALL #4,,2,,37.355352,-121.954015
ELEC,UC UCIMC B53 01,,2,,33.787775,-117.88712
ELEC,UC UCIMC B53 03,,2,,33.787845,-117.887192
ELEC,AHS CHARGE CELEBRATION 1,,2,,28.327514,-81.538649
ELEC,AHS CHARGE CELEBRATION 2,,2,,28.327603,-81.538966
ELEC,AHS CHARGE CELEBRATION 4,,2,,28.327509,-81.538617
ELEC,OLYMPUS 10 OLYMPUS 10,,2,,32.939439,-96.988232
ELEC,OLYMPUS 11 OLYMPUS 11,,2,,32.93957,-96.988101
ELEC,KAYSVILLECITY CITY HALL 2,,2,,41.035522,-111.937515
ELEC,UOFU ARENA 1,,2,,40.762788,-111.838392
ELEC,HELLYER STATION 1,,2,,37.267081,-121.789514
ELEC,HELLYER STATION 2,,2,,37.267106,-121.789502
ELEC,KONA COMMONS EV CHARGER 1,,2,,19.651197,-156.0036
ELEC,HOWE LUMBER PINE,,2,,42.22325,-72.060677
ELEC,DIERBERGS DIERBERGOSB DC2,,,1,38.143714,-92.631223
ELEC,DIERBERGS DIERBERGOSB DC1,,,1,38.143668,-92.63125
ELEC,CENTERVIEW 5W 05,,2,,33.684654,-117.852196
ELEC,CENTERVIEW 5W 06,,2,,33.684631,-117.852144
ELEC,CENTERVIEW 5W 03,,2,,33.6847,-117.85229
ELEC,CENTERVIEW 5W 07,,2,,33.684605,-117.85209
ELEC,GEORGIA POWER KINGSLAND DC2,,,1,30.790453,-81.65213
ELEC,MOORES MILL MOORES MILL 1,,2,,33.819122,-84.448884
ELEC,STATEOFUTDAS DHSCLEARFIELD1,,2,,41.091514,-111.998963
ELEC,1610 DC FAST #4,,,1,38.59829,-121.429679
ELEC,1610 DC FAST #3,,,1,38.598276,-121.429645
ELEC,1610 DC FAST #1,,,1,38.598261,-121.429555
ELEC,4CD SRC ELOT STN 04,,1,,37.755702,-121.90948
ELEC,4CD SRC ELOT STN 03,,2,,37.755057,-121.909494
ELEC,4CD SRC ELOT STN 01,,2,,37.75504,-121.909455
ELEC,4CD SRC ELOT STN 02,,1,,37.754975,-121.90953
ELEC,4CD SRC ELOT STN 05,,2,,37.755108,-121.909362
ELEC,DC CORRIDOR LUCKYS SS DC1,,,1,39.308548,-120.545709
ELEC,DC CORRIDOR LUCKYS SS DC2,,,1,39.308573,-120.54572
ELEC,CH PARKING CHARGER #1,,2,,26.83207,-80.10447
ELEC,CH PARKING CHARGER #4,,2,,26.832111,-80.10429
ELEC,CH PARKING CHARGER #3,,2,,26.832098,-80.10435
ELEC,PVG CHARGE EV 5,,2,,34.152541,-83.814887
ELEC,PVG CHARGE EV 4,,2,,34.152446,-83.814719
ELEC,ORADELL DPW ORADELL LIB ST1,,2,,40.954315,-74.032555
ELEC,6055 WASHINGTON 6055 - #9,,2,,33.997781,-118.14804
ELEC,6055 WASHINGTON 6055 - #5,,2,,33.997691,-118.148082
ELEC,6055 WASHINGTON 6055 - #4,,2,,33.997671,-118.148094
ELEC,6055 WASHINGTON 6055 - #2,,2,,33.997631,-118.148114
ELEC,6055 WASHINGTON 6055 - #1,,2,,33.997346,-118.147776
ELEC,6055 WASHINGTON 6055 - #3,,2,,33.997643,-118.148109
ELEC,6055 WASHINGTON 6055 - #11,,2,,33.997828,-118.14802
ELEC,6055 WASHINGTON 6055 - #10,,2,,33.997803,-118.148031
ELEC,6055 WASHINGTON 6055 - #6,,2,,33.99771,-118.148075
ELEC,6055 WASHINGTON 6055 - #8,,2,,33.997757,-118.14805
ELEC,NORTHAMPTON CO. WOLF AVE LOT #1,,2,,40.686981,-75.216363
ELEC,EV BLDG N STATION #4,,2,,37.62598,-122.123244
ELEC,EV BLDG K STATION #3,,2,,37.626082,-122.123416
ELEC,EV BLDG N STATION #2,,2,,37.626192,-122.123416
ELEC,EV BLDG N STATION 3,,2,,37.625947,-122.12309
ELEC,"OHB OHB-3,4",,2,,42.1363,-71.123911
ELEC,"OHB OHB-1,2ADA",,2,,42.13625,-71.124013
ELEC,TOWN HALL PUBLIC LIBRARY,,2,,42.24201,-70.80881
ELEC,TOWN HALL HSMS,,2,,42.23282,-70.80841
ELEC,TOWN HALL PUBLIC PARKING2,,2,,42.23967,-70.80245
ELEC,TOWN HALL RECREATION,,2,,42.242104,-70.80943
ELEC,AURORANE DC FAST 1,,,1,40.869352,-98.00348
ELEC,ONCUE ONCUE 106 EV 2,,,1,35.435573,-97.371565
ELEC,OIC 1,,2,,42.591891,-72.315332
ELEC,THERMAL QUICK AG EV3,,2,,42.850794,-73.757366
ELEC,THERMAL QUICK AG EV1,,2,,42.850567,-73.75718
ELEC,THERMAL QUICK AG EV2,,2,,42.850615,-73.757243
ELEC,MANAYUNK LOCK STREET 1,,2,,40.022912,-75.220189
ELEC,DC CORRIDOR TARGET H DC2,,,1,36.834873,-121.39017
ELEC,DC CORRIDOR TARGET H DC1,,,1,36.834903,-121.390238
ELEC,DC CORRIDOR TARGET H L2(1),,1,,36.834784,-121.390133
ELEC,DC CORRIDOR TARGET H L2(2),,1,,36.834732,-121.390079
ELEC,CITY OF INDIO CITY HALL 1,,2,,33.719431,-116.218305
ELEC,DC CORRIDOR ABN TARGET L2,,2,,38.942647,-121.095929
ELEC,HENNEPIN COUNTY TARGET FIELD 2,,2,,44.983222,-93.278159
ELEC,CONFERENCE CNTR STATION #3,,2,,33.143006,-117.253271
ELEC,CONFERENCE CNTR STATION #2,,1,,33.14298,-117.252948
ELEC,CONFERENCE CNTR STATION #1,,2,,33.142943,-117.25312
ELEC,CONFERENCE CNTR STATION #4,,2,,33.142962,-117.253017
ELEC,CONFERENCE CNTR STATION #6,,2,,33.143106,-117.25307
ELEC,CHEVRON-JENSEN DC 1,,,1,36.707551,-119.776569
ELEC,GEMINI MOUNTAIN GMM 1,,2,,39.567428,-104.861207
ELEC,MA PORTFOLIO 401 EDGEWATER 1,,2,,42.523703,-71.04228
ELEC,MEIJER STORES 50 CASCADE 1,,,1,42.915159,-85.533668
ELEC,MEIJER STORES 232 FRUITPORT 2,,,1,43.155324,-86.203374
ELEC,CNM PARKING LOT SB 1,,2,,35.074983,-106.629402
ELEC,HAMPTON INN STATION 4,,2,,40.612678,-74.178885
ELEC,HAMPTON INN STATION 2,,2,,40.612688,-74.178948
ELEC,HAMPTON INN STATION 3,,2,,40.612671,-74.17882
ELEC,HAMPTON INN STATION 5,,2,,40.612706,-74.179076
ELEC,HFS TORRANCE T2 STATION A,,2,,33.807636,-118.33888
ELEC,WASTE WASTE RES 2,,2,,33.912884,-117.260819
ELEC,GEORGIA POWER TIFTON L2,,2,,31.450719,-83.533903
ELEC,GEORGIA POWER TIFTON DC2,,,1,31.450723,-83.534005
ELEC,TOWNOFNANTUCKET STATION #1,,2,,41.280712,-70.09568
ELEC,RTS STJFISHER 2,,2,,43.11203,-77.50804
ELEC,GALLIPOLIS COG S1,,,1,38.807673,-82.207329
ELEC,MANAYUNK GREEN LANE 1,,2,,40.027281,-75.227426
ELEC,STATE OF UTAH GC WEST ST1,,,1,41.946014,-111.39405
ELEC,KLEAR VU KV 3,,2,,41.74806,-71.114929
ELEC,KLEAR VU KV 2,,2,,41.748049,-71.114866
ELEC,KLEAR VU KV 1,,2,,41.748034,-71.114792
ELEC,SCHNUCKS SSC 50 SCHNUCKSCAPEDC1,,,1,37.305252,-89.55225
ELEC,46 PENN CENTRE STATION 3,,1,,39.04351,-94.594086
ELEC,46 PENN CENTRE STATION 4,,1,,39.043518,-94.5941
ELEC,HIEXP CARSON HIEXP WEST 1,,2,,39.195039,-119.774797
ELEC,NUVUFUELS IONIA NUVU 1,,,1,42.885981,-85.073777
ELEC,NORTHLAND FOODS STATION 2,,,1,44.743194,-85.175729
ELEC,SLCO FLEET SLCHD GAR CENT,,2,,40.65318,-111.87001
ELEC,SLCO FLEET SLCHD GAR EAST,,2,,40.653171,-111.87001
ELEC,SLCO FLEET SLCHD L3 NORTH,,,1,40.65329,-111.869488
ELEC,SLCO FLEET SLCHD L3 SOUTH,,,1,40.653231,-111.869489
ELEC,SLCO FLEET SLCHD ST5,,2,,40.652959,-111.869488
ELEC,SLCO FLEET SLCHD ST4,,2,,40.653006,-111.869487
ELEC,SLCO FLEET SLCHD ST2,,2,,40.6531,-111.869484
ELEC,SLCO FLEET SLCHD ST1,,2,,40.653156,-111.869484
ELEC,SLCO FLEET SLCHD ST3,,2,,40.653054,-111.869486
ELEC,WM 10535 STATION 2,,1,,34.063359,-118.432919
ELEC,LHMC GARAGE LV1 #4,,2,,42.485101,-71.203732
ELEC,LHMC GARAGE LV1 #1,,2,,42.484685,-71.203548
ELEC,LHMC GARAGE LV1 #3,,2,,42.484927,-71.203702
ELEC,LHMC GARAGE LV2 #1,,2,,42.484907,-71.20374
ELEC,LHMC GARAGE LV1 #2,,2,,42.484788,-71.203628
ELEC,VILLAGE MARKET STATION 1,,2,,43.178303,-84.862408
ELEC,ROCKLAND COUNTY STATION 2,,2,,41.105846,-74.069285
ELEC,ERIE COUNTY ECC SOUTH 1,,2,,42.771829,-78.796229
ELEC,COTA C.W. P&R UNIT1,,2,,39.860269,-82.82661
ELEC,COTA C.W. P&R UNIT3,,2,,39.860329,-82.826599
ELEC,NEW BOSTON 4504 STATION 2,,2,,38.75408,-82.923675
ELEC,TAC ES - SWM R & T CENTER 01,,2,,47.228029,-122.499407
ELEC,TAC PW PARKING CONV CTR 02,,2,,47.247112,-122.43998
ELEC,TAC ES - S&E URBAN WATERS 05,,2,,47.259555,-122.433611
ELEC,TAC ES - S&E URBAN WATERS 03,,2,,47.259505,-122.433772
ELEC,COYNE ENERGY PICKARD CITGO S,,,1,43.61193,-84.786482
ELEC,UNIV ST THOMAS TOMMIE 3,,2,,44.945788,-93.187583
ELEC,UNIV ST THOMAS TOMMIE 2,,1,,44.943749,-93.188278
ELEC,OAKVILLE EV OTCC2001,,2,,43.45333,-79.672809
ELEC,OAKVILLE EV OTCC2002,,2,,43.453344,-79.672801
ELEC,DC CORRIDOR LODI SHELL DC1,,,1,38.114852,-121.394685
ELEC,BVSD EDC MAIN EAST,,2,,40.01363,-105.201866
ELEC,CONVENIENT MED CONV. MED EV 1,,2,,43.331081,-73.652911
ELEC,ROSEWOOD PLAZA STATION 3,,2,,42.742672,-73.83933
ELEC,ST LOUIS PARK WHNC INTER CTR,,2,,44.965168,-93.387085
ELEC,BOROUGHOFPARAMU PARAMUS PUB ST1,,2,,40.92671,-74.0688
ELEC,CIRC STATION 1,,2,,37.552942,-77.457026
ELEC,TAC PW PARKING CONV CTR 04,,2,,47.247723,-122.438
ELEC,DC CORRIDOR SOUTH LAKE DC2,,,1,38.913303,-120.003678
ELEC,DC CORRIDOR SOUTH LAKE L2,,2,,38.913269,-120.003736
ELEC,THEJERKYOUTLET JERKY 2,,,1,43.667661,-84.015301
ELEC,H3 QOZB MARRIOTTJC L2,,2,,38.579815,-92.183122
ELEC,H3 QOZB MARRIOTTJC DC1,,,1,38.57984,-92.183089
ELEC,RTS BAYTOWNE 1,,2,,43.192298,-77.498984
ELEC,CCAA STATION 4,,2,,32.882522,-80.038765
ELEC,CCAA STATION 3,,2,,32.88258,-80.038733
ELEC,CCAA STATION 2,,2,,32.88266,-80.038758
ELEC,CCAA STATION 1,,2,,32.882423,-80.03878
ELEC,ILANI 3B-1 DUAL,,2,,45.85314,-122.709076
ELEC,ILANI 1B-1 DUAL,,2,,45.853153,-122.70891
ELEC,ILANI 3B-2 DUAL,,2,,45.853123,-122.70916
ELEC,ILANI 3A-2 SINGLE,,1,,45.8533,-122.70874
ELEC,ILANI 3A-3 DUAL,,2,,45.85321,-122.709045
ELEC,ILANI 3C-1 SINGLE,,1,,45.853115,-122.709
ELEC,ILANI 3C-2 DUAL,,2,,45.853092,-122.708916
ELEC,ILANI 3A-4 DUAL,,2,,45.850762,-122.708196
ELEC,ILANI 3A-1 DUAL,,2,,45.853176,-122.70878
ELEC,ILANI 3B-3 SINGLE,,1,,45.853138,-122.70895
ELEC,NEW ALBANY PUBLIC PARKING2,,,1,40.081967,-82.813015
ELEC,6200 VARIEL SPACE 280,,1,,34.183419,-118.5926
ELEC,IMC CHARGE 1 TRAIL WINDS 2,,2,,39.940957,-104.924254
ELEC,ABESSINIO LLC STADIUM #1,,2,,39.760418,-75.553153
ELEC,ABESSINIO LLC STADIUM #2,,2,,39.760344,-75.553159
ELEC,IAD31-EV AD31-P1.5,,2,,38.955435,-77.425964
ELEC,IAD31-EV IAD31-P1.3,,2,,38.955521,-77.42591
ELEC,IAD31-EV IAD31-P1.4,,2,,38.955369,-77.426001
ELEC,MONTROSE EV 1 DC FAST #1,,,1,38.481448,-107.87652
ELEC,SANDBERG VOLVO STATION 1,,2,,47.844271,-122.29492
ELEC,DC CORRIDOR ESTES PARK DC2,,,1,40.378989,-105.513889
ELEC,DC CORRIDOR ESTES PARK DC4,,,1,40.37899,-105.513745
ELEC,DC CORRIDOR ESTES PARK DC3,,,1,40.37908,-105.513589
ELEC,SO. SIOUX CITY STATION 2,,2,,42.465164,-96.429318
ELEC,HP PUBLIC HIGHLND PRK PS1,,1,,40.497755,-74.421814
ELEC,DC CORRIDOR CORONA K DC1,,,1,33.899081,-117.556896
ELEC,RMLD ADI GAR1STA6 GW,,2,,42.531037,-71.144309
ELEC,RMLD ADI GAR1STA1 GW,,2,,42.531256,-71.144489
ELEC,RMLD ADI GAR1STA2 GW,,2,,42.531173,-71.144428
ELEC,RMLD ADI GAR1STA5 GW,,2,,42.531063,-71.144349
ELEC,RMLD ADI GAR1STA3 GW,,2,,42.531136,-71.144395
ELEC,RMLD ADI GAR1STA7 GW,,2,,42.530991,-71.144297
ELEC,STANFORD CD STATION 4,,1,,37.425633,-122.159489
ELEC,STANFORD CD STATION 3,,2,,37.425662,-122.159547
ELEC,STANFORD CD GATEWAY #1,,2,,37.425595,-122.159629
ELEC,STANFORD CD GATEWAY #2,,2,,37.425431,-122.159822
ELEC,STANFORD CD STATION 2,,2,,37.425622,-122.159547
